provinceName,currentConfirmedCount,confirmedCount,curedCount,deadCount,lastUpdate,date
安徽省,0,990,984,6,2020-03-29 13:19:01.846,2020-03-29 00:00:00.000
贵州省,0,146,144,2,2020-03-29 09:37:43.374,2020-03-29 00:00:00.000
湖南省,0,1018,1014,4,2020-03-29 16:25:05.688,2020-03-29 00:00:00.000
广西壮族自治区,2,254,250,2,2020-03-29 12:33:45.086,2020-03-29 00:00:00.000
科索沃,30,31,0,1,2020-03-29 17:09:41.468,2020-03-29 00:00:00.000
海南省,0,168,162,6,2020-03-29 12:19:14.280,2020-03-29 00:00:00.000
留尼汪,6,6,0,0,2020-03-29 13:58:30.913,2020-03-29 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-03-29 16:47:05.867,2020-03-29 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-03-29 12:10:01.577,2020-03-29 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-03-29 13:31:02.507,2020-03-29 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-26 15:11:12.252,2020-03-29 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-26 15:11:12.252,2020-03-29 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-26 15:11:12.252,2020-03-29 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-03-29 13:08:48.516,2020-03-29 00:00:00.000
青海省,0,18,18,0,2020-03-29 19:19:02.938,2020-03-29 00:00:00.000
西藏自治区,0,1,1,0,2020-03-29 19:19:02.938,2020-03-29 00:00:00.000
陕西省,8,253,242,3,2020-03-30 10:14:25.850,2020-03-30 00:00:00.000
吉林省,5,98,92,1,2020-03-30 08:28:20.350,2020-03-30 00:00:00.000
黑龙江省,2,484,469,13,2020-03-30 08:15:39.980,2020-03-30 00:00:00.000
山西省,3,136,133,0,2020-03-30 08:20:15.860,2020-03-30 00:00:00.000
云南省,6,180,172,2,2020-03-30 07:16:51.594,2020-03-30 00:00:00.000
安徽省,0,990,984,6,2020-03-30 13:19:01.846,2020-03-30 00:00:00.000
重庆市,3,579,570,6,2020-03-30 08:14:12.251,2020-03-30 00:00:00.000
贵州省,0,146,144,2,2020-03-30 09:37:43.374,2020-03-30 00:00:00.000
湖南省,0,1018,1014,4,2020-03-30 16:25:05.688,2020-03-30 00:00:00.000
甘肃省,11,138,125,2,2020-03-30 22:25:46.137,2020-03-30 00:00:00.000
河南省,3,1276,1251,22,2020-03-30 09:44:01.729,2020-03-30 00:00:00.000
广西壮族自治区,2,254,250,2,2020-03-30 12:33:45.086,2020-03-30 00:00:00.000
科索沃,30,31,0,1,2020-03-30 17:09:41.468,2020-03-30 00:00:00.000
海南省,0,168,162,6,2020-03-30 12:19:14.280,2020-03-30 00:00:00.000
留尼汪,6,6,0,0,2020-03-30 13:58:30.913,2020-03-30 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-03-30 16:47:05.867,2020-03-30 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-03-30 12:10:01.577,2020-03-30 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-03-30 13:31:02.507,2020-03-30 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-29 15:11:12.252,2020-03-30 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-29 15:11:12.252,2020-03-30 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-05-29 15:11:12.252,2020-03-30 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-03-30 13:08:48.516,2020-03-30 00:00:00.000
青海省,0,18,18,0,2020-03-30 19:19:02.938,2020-03-30 00:00:00.000
西藏自治区,0,1,1,0,2020-03-30 19:19:02.938,2020-03-30 00:00:00.000
利比里亚,3,3,0,0,2020-03-31 21:48:21.786,2020-03-31 00:00:00.000
陕西省,8,253,242,3,2020-03-31 10:14:25.850,2020-03-31 00:00:00.000
吉林省,5,98,92,1,2020-03-31 08:28:20.350,2020-03-31 00:00:00.000
黑龙江省,2,484,469,13,2020-03-31 08:15:39.980,2020-03-31 00:00:00.000
山西省,3,136,133,0,2020-03-31 08:20:15.860,2020-03-31 00:00:00.000
圣文森特和格林纳丁斯,1,1,0,0,2020-03-31 21:48:21.786,2020-03-31 00:00:00.000
河北省,5,321,310,6,2020-03-31 10:07:50.056,2020-03-31 00:00:00.000
东帝汶,1,1,0,0,2020-03-31 21:48:21.786,2020-03-31 00:00:00.000
塞舌尔,7,7,0,0,2020-03-31 21:48:21.786,2020-03-31 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-01 21:48:21.786,2020-03-31 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-01 21:48:21.786,2020-03-31 00:00:00.000
安徽省,0,990,984,6,2020-03-31 13:19:01.846,2020-03-31 00:00:00.000
四川省,11,550,536,3,2020-03-31 09:09:15.645,2020-03-31 00:00:00.000
重庆市,3,579,570,6,2020-03-31 08:14:12.251,2020-03-31 00:00:00.000
贵州省,0,146,144,2,2020-03-31 09:37:43.374,2020-03-31 00:00:00.000
湖南省,0,1018,1014,4,2020-03-31 16:25:05.688,2020-03-31 00:00:00.000
甘肃省,11,138,125,2,2020-03-31 22:25:46.137,2020-03-31 00:00:00.000
河南省,3,1276,1251,22,2020-03-31 09:44:01.729,2020-03-31 00:00:00.000
江西省,1,937,935,1,2020-03-31 11:15:15.275,2020-03-31 00:00:00.000
广西壮族自治区,2,254,250,2,2020-03-31 12:33:45.086,2020-03-31 00:00:00.000
科索沃,30,31,0,1,2020-03-31 17:09:41.468,2020-03-31 00:00:00.000
海南省,0,168,162,6,2020-03-31 12:19:14.280,2020-03-31 00:00:00.000
留尼汪,6,6,0,0,2020-03-31 13:58:30.913,2020-03-31 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-03-31 16:47:05.867,2020-03-31 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-03-31 12:10:01.577,2020-03-31 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-03-31 13:31:02.507,2020-03-31 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-01 15:11:12.252,2020-03-31 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-01 15:11:12.252,2020-03-31 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-01 15:11:12.252,2020-03-31 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-03-31 13:08:48.516,2020-03-31 00:00:00.000
青海省,0,18,18,0,2020-03-31 19:19:02.938,2020-03-31 00:00:00.000
西藏自治区,0,1,1,0,2020-03-31 19:19:02.938,2020-03-31 00:00:00.000
山东省,14,774,753,7,2020-04-01 08:44:17.041,2020-04-01 00:00:00.000
吉林省,5,98,92,1,2020-04-01 08:28:20.350,2020-04-01 00:00:00.000
黑龙江省,2,484,469,13,2020-04-01 08:15:39.980,2020-04-01 00:00:00.000
澳门,31,41,10,0,2020-04-01 21:54:04.677,2020-04-01 00:00:00.000
江苏省,15,646,631,0,2020-04-01 09:10:41.240,2020-04-01 00:00:00.000
浙江省,30,1257,1226,1,2020-04-01 09:23:49.164,2020-04-01 00:00:00.000
安徽省,0,990,984,6,2020-04-01 13:19:01.846,2020-04-01 00:00:00.000
重庆市,3,579,570,6,2020-04-01 08:14:12.251,2020-04-01 00:00:00.000
贵州省,0,146,144,2,2020-04-01 09:37:43.374,2020-04-01 00:00:00.000
湖南省,0,1018,1014,4,2020-04-01 16:25:05.688,2020-04-01 00:00:00.000
河南省,3,1276,1251,22,2020-04-01 09:44:01.729,2020-04-01 00:00:00.000
江西省,1,937,935,1,2020-04-01 11:15:15.275,2020-04-01 00:00:00.000
广西壮族自治区,2,254,250,2,2020-04-01 12:33:45.086,2020-04-01 00:00:00.000
科索沃,30,31,0,1,2020-04-01 17:09:41.468,2020-04-01 00:00:00.000
海南省,0,168,162,6,2020-04-01 12:19:14.280,2020-04-01 00:00:00.000
留尼汪,6,6,0,0,2020-04-01 13:58:30.913,2020-04-01 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-01 16:47:05.867,2020-04-01 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-01 12:10:01.577,2020-04-01 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-01 13:31:02.507,2020-04-01 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-04 15:11:12.252,2020-04-01 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-04 15:11:12.252,2020-04-01 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-04 15:11:12.252,2020-04-01 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-01 13:08:48.516,2020-04-01 00:00:00.000
青海省,0,18,18,0,2020-04-01 19:19:02.938,2020-04-01 00:00:00.000
西藏自治区,0,1,1,0,2020-04-01 19:19:02.938,2020-04-01 00:00:00.000
陕西省,10,255,242,3,2020-04-02 09:36:18.952,2020-04-02 00:00:00.000
吉林省,5,98,92,1,2020-04-02 08:28:20.350,2020-04-02 00:00:00.000
天津市,38,176,135,3,2020-04-02 18:53:31.505,2020-04-02 00:00:00.000
澳门,31,41,10,0,2020-04-02 21:54:04.677,2020-04-02 00:00:00.000
山西省,4,137,133,0,2020-04-02 07:35:56.686,2020-04-02 00:00:00.000
圣文森特和格林纳丁斯,1,1,0,0,2020-04-02 19:30:53.465,2020-04-02 00:00:00.000
东帝汶,1,1,0,0,2020-04-02 19:30:53.465,2020-04-02 00:00:00.000
斐济,5,5,0,0,2020-04-02 19:30:53.465,2020-04-02 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-03 19:30:53.465,2020-04-02 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-03 19:30:53.465,2020-04-02 00:00:00.000
安徽省,0,990,984,6,2020-04-02 13:19:01.846,2020-04-02 00:00:00.000
重庆市,3,579,570,6,2020-04-02 08:14:12.251,2020-04-02 00:00:00.000
贵州省,0,146,144,2,2020-04-02 09:37:43.374,2020-04-02 00:00:00.000
甘肃省,9,138,127,2,2020-04-02 22:00:34.145,2020-04-02 00:00:00.000
河南省,3,1276,1251,22,2020-04-02 09:44:01.729,2020-04-02 00:00:00.000
江西省,1,937,935,1,2020-04-02 11:15:15.275,2020-04-02 00:00:00.000
科索沃,30,31,0,1,2020-04-02 17:09:41.468,2020-04-02 00:00:00.000
海南省,0,168,162,6,2020-04-02 12:19:14.280,2020-04-02 00:00:00.000
留尼汪,6,6,0,0,2020-04-02 13:58:30.913,2020-04-02 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-02 16:47:05.867,2020-04-02 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-02 12:10:01.577,2020-04-02 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-02 13:31:02.507,2020-04-02 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-07 15:11:12.252,2020-04-02 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-07 15:11:12.252,2020-04-02 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-07 15:11:12.252,2020-04-02 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-02 13:08:48.516,2020-04-02 00:00:00.000
青海省,0,18,18,0,2020-04-02 19:19:02.938,2020-04-02 00:00:00.000
西藏自治区,0,1,1,0,2020-04-02 19:19:02.938,2020-04-02 00:00:00.000
吉林省,5,98,92,1,2020-04-03 08:28:20.350,2020-04-03 00:00:00.000
内蒙古自治区,42,117,74,1,2020-04-03 07:56:51.357,2020-04-03 00:00:00.000
辽宁省,15,141,124,2,2020-04-03 21:24:15.812,2020-04-03 00:00:00.000
澳门,31,41,10,0,2020-04-03 21:54:04.677,2020-04-03 00:00:00.000
山西省,4,137,133,0,2020-04-03 07:35:56.686,2020-04-03 00:00:00.000
圣文森特和格林纳丁斯,1,1,0,0,2020-04-03 19:30:53.465,2020-04-03 00:00:00.000
东帝汶,1,1,0,0,2020-04-03 19:30:53.465,2020-04-03 00:00:00.000
斐济,5,5,0,0,2020-04-03 19:30:53.465,2020-04-03 00:00:00.000
多米尼克,11,11,0,0,2020-04-03 13:49:55.681,2020-04-03 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-05 19:30:53.465,2020-04-03 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-05 19:30:53.465,2020-04-03 00:00:00.000
安圭拉,2,2,0,0,2020-04-03 13:49:55.681,2020-04-03 00:00:00.000
安徽省,0,990,984,6,2020-04-03 13:19:01.846,2020-04-03 00:00:00.000
重庆市,3,579,570,6,2020-04-03 08:14:12.251,2020-04-03 00:00:00.000
贵州省,0,146,144,2,2020-04-03 09:37:43.374,2020-04-03 00:00:00.000
湖南省,1,1019,1014,4,2020-04-03 09:30:57.113,2020-04-03 00:00:00.000
甘肃省,9,138,127,2,2020-04-03 22:00:34.145,2020-04-03 00:00:00.000
河南省,3,1276,1251,22,2020-04-03 09:44:01.729,2020-04-03 00:00:00.000
江西省,1,937,935,1,2020-04-03 11:15:15.275,2020-04-03 00:00:00.000
广西壮族自治区,0,254,252,2,2020-04-03 08:16:02.474,2020-04-03 00:00:00.000
科索沃,30,31,0,1,2020-04-03 17:09:41.468,2020-04-03 00:00:00.000
海南省,0,168,162,6,2020-04-03 12:19:14.280,2020-04-03 00:00:00.000
留尼汪,6,6,0,0,2020-04-03 13:58:30.913,2020-04-03 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-03 16:47:05.867,2020-04-03 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-03 12:10:01.577,2020-04-03 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-03 13:31:02.507,2020-04-03 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-10 15:11:12.252,2020-04-03 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-10 15:11:12.252,2020-04-03 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-10 15:11:12.252,2020-04-03 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-03 13:08:48.516,2020-04-03 00:00:00.000
青海省,0,18,18,0,2020-04-03 19:19:02.938,2020-04-03 00:00:00.000
西藏自治区,0,1,1,0,2020-04-03 19:19:02.938,2020-04-03 00:00:00.000
乍得,7,7,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
佛得角,3,5,1,1,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
斯威士兰,9,9,0,0,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
莫桑比克,10,10,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
毛里塔尼亚,3,6,2,1,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
吉林省,5,98,92,1,2020-04-04 08:28:20.350,2020-04-04 00:00:00.000
内蒙古自治区,42,117,74,1,2020-04-04 07:56:51.357,2020-04-04 00:00:00.000
冈比亚,3,4,0,1,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
安哥拉,5,8,1,2,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
博茨瓦纳,3,4,0,1,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
山西省,4,137,133,0,2020-04-04 07:35:56.686,2020-04-04 00:00:00.000
法属波利尼西亚,37,37,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
英属维尔京群岛,3,3,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
江苏省,19,651,632,0,2020-04-04 11:12:20.459,2020-04-04 00:00:00.000
安提瓜和巴布达,7,7,0,0,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
河北省,10,326,310,6,2020-04-04 09:13:53.924,2020-04-04 00:00:00.000
云南省,10,184,172,2,2020-04-04 07:33:43.859,2020-04-04 00:00:00.000
库拉索岛,10,11,0,1,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
特克斯和凯科斯群岛,5,5,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
东帝汶,1,1,0,0,2020-04-04 19:30:53.465,2020-04-04 00:00:00.000
蒙特塞拉特,5,5,0,0,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
伯利兹,3,3,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
多米尼克,11,11,0,0,2020-04-04 13:49:55.681,2020-04-04 00:00:00.000
塞舌尔,10,10,0,0,2020-04-04 21:33:21.573,2020-04-04 00:00:00.000
格陵兰,10,10,0,0,2020-04-04 12:49:20.632,2020-04-04 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-07 19:30:53.465,2020-04-04 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-07 19:30:53.465,2020-04-04 00:00:00.000
圣巴泰勒米岛,6,6,0,0,2020-04-05 21:33:21.573,2020-04-04 00:00:00.000
圣巴泰勒米岛,6,6,0,0,2020-04-05 21:33:21.573,2020-04-04 00:00:00.000
安圭拉,2,2,0,0,2020-04-04 13:49:55.681,2020-04-04 00:00:00.000
安徽省,0,990,984,6,2020-04-04 13:19:01.846,2020-04-04 00:00:00.000
重庆市,3,579,570,6,2020-04-04 08:14:12.251,2020-04-04 00:00:00.000
贵州省,0,146,144,2,2020-04-04 09:37:43.374,2020-04-04 00:00:00.000
湖南省,1,1019,1014,4,2020-04-04 09:30:57.113,2020-04-04 00:00:00.000
河南省,3,1276,1251,22,2020-04-04 09:44:01.729,2020-04-04 00:00:00.000
江西省,1,937,935,1,2020-04-04 11:15:15.275,2020-04-04 00:00:00.000
广西壮族自治区,0,254,252,2,2020-04-04 08:16:02.474,2020-04-04 00:00:00.000
科索沃,30,31,0,1,2020-04-04 17:09:41.468,2020-04-04 00:00:00.000
海南省,0,168,162,6,2020-04-04 12:19:14.280,2020-04-04 00:00:00.000
留尼汪,6,6,0,0,2020-04-04 13:58:30.913,2020-04-04 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-04 16:47:05.867,2020-04-04 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-04 12:10:01.577,2020-04-04 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-04 13:31:02.507,2020-04-04 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-13 15:11:12.252,2020-04-04 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-13 15:11:12.252,2020-04-04 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-13 15:11:12.252,2020-04-04 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-04 13:08:48.516,2020-04-04 00:00:00.000
青海省,0,18,18,0,2020-04-04 19:19:02.938,2020-04-04 00:00:00.000
西藏自治区,0,1,1,0,2020-04-04 19:19:02.938,2020-04-04 00:00:00.000
陕西省,8,256,245,3,2020-04-05 09:50:33.805,2020-04-05 00:00:00.000
吉林省,5,98,92,1,2020-04-05 08:28:20.350,2020-04-05 00:00:00.000
内蒙古自治区,42,117,74,1,2020-04-05 07:56:51.357,2020-04-05 00:00:00.000
天津市,33,180,144,3,2020-04-05 22:03:32.735,2020-04-05 00:00:00.000
云南省,10,184,172,2,2020-04-05 07:33:43.859,2020-04-05 00:00:00.000
安徽省,0,990,984,6,2020-04-05 13:19:01.846,2020-04-05 00:00:00.000
重庆市,3,579,570,6,2020-04-05 08:14:12.251,2020-04-05 00:00:00.000
贵州省,0,146,144,2,2020-04-05 09:37:43.374,2020-04-05 00:00:00.000
湖南省,1,1019,1014,4,2020-04-05 09:30:57.113,2020-04-05 00:00:00.000
甘肃省,5,138,131,2,2020-04-05 10:25:59.624,2020-04-05 00:00:00.000
河南省,3,1276,1251,22,2020-04-05 09:44:01.729,2020-04-05 00:00:00.000
江西省,1,937,935,1,2020-04-05 11:15:15.275,2020-04-05 00:00:00.000
广西壮族自治区,0,254,252,2,2020-04-05 08:16:02.474,2020-04-05 00:00:00.000
科索沃,30,31,0,1,2020-04-05 17:09:41.468,2020-04-05 00:00:00.000
海南省,0,168,162,6,2020-04-05 12:19:14.280,2020-04-05 00:00:00.000
留尼汪,6,6,0,0,2020-04-05 13:58:30.913,2020-04-05 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-05 16:47:05.867,2020-04-05 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-05 12:10:01.577,2020-04-05 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-05 13:31:02.507,2020-04-05 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-16 15:11:12.252,2020-04-05 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-16 15:11:12.252,2020-04-05 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-16 15:11:12.252,2020-04-05 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-05 13:08:48.516,2020-04-05 00:00:00.000
青海省,0,18,18,0,2020-04-05 19:19:02.938,2020-04-05 00:00:00.000
西藏自治区,0,1,1,0,2020-04-05 19:19:02.938,2020-04-05 00:00:00.000
乍得,7,7,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
斯威士兰,9,9,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
莫桑比克,10,10,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
尼加拉瓜,4,5,0,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
毛里塔尼亚,3,6,2,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
吉林省,5,98,92,1,2020-04-06 08:28:20.350,2020-04-06 00:00:00.000
津巴布韦,8,9,0,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
布隆迪共和国,3,3,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
冈比亚,3,4,0,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
博茨瓦纳,3,4,0,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
天津市,33,180,144,3,2020-04-06 22:03:32.735,2020-04-06 00:00:00.000
澳门,34,44,10,0,2020-04-06 10:24:59.849,2020-04-06 00:00:00.000
山西省,5,138,133,0,2020-04-06 08:58:54.522,2020-04-06 00:00:00.000
英属维尔京群岛,3,3,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
江苏省,18,651,633,0,2020-04-06 09:33:26.743,2020-04-06 00:00:00.000
安提瓜和巴布达,7,7,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
圣卢西亚,13,13,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
河北省,11,327,310,6,2020-04-06 09:06:01.418,2020-04-06 00:00:00.000
云南省,10,184,172,2,2020-04-06 07:33:43.859,2020-04-06 00:00:00.000
库拉索岛,10,11,0,1,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
特克斯和凯科斯群岛,5,5,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
东帝汶,1,1,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
多米尼克,11,11,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
塞舌尔,10,10,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
格陵兰,10,10,0,0,2020-04-06 19:18:30.377,2020-04-06 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-07 19:18:30.377,2020-04-06 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-07 19:18:30.377,2020-04-06 00:00:00.000
圣巴泰勒米岛,6,6,0,0,2020-04-07 19:18:30.377,2020-04-06 00:00:00.000
圣巴泰勒米岛,6,6,0,0,2020-04-07 19:18:30.377,2020-04-06 00:00:00.000
安徽省,0,990,984,6,2020-04-06 13:19:01.846,2020-04-06 00:00:00.000
重庆市,3,579,570,6,2020-04-06 08:14:12.251,2020-04-06 00:00:00.000
贵州省,0,146,144,2,2020-04-06 09:37:43.374,2020-04-06 00:00:00.000
湖南省,1,1019,1014,4,2020-04-06 09:30:57.113,2020-04-06 00:00:00.000
江西省,1,937,935,1,2020-04-06 11:15:15.275,2020-04-06 00:00:00.000
广西壮族自治区,0,254,252,2,2020-04-06 08:16:02.474,2020-04-06 00:00:00.000
科索沃,30,31,0,1,2020-04-06 17:09:41.468,2020-04-06 00:00:00.000
海南省,0,168,162,6,2020-04-06 12:19:14.280,2020-04-06 00:00:00.000
留尼汪,6,6,0,0,2020-04-06 13:58:30.913,2020-04-06 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-06 16:47:05.867,2020-04-06 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-06 12:10:01.577,2020-04-06 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-06 13:31:02.507,2020-04-06 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-19 15:11:12.252,2020-04-06 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-19 15:11:12.252,2020-04-06 00:00:00.000
大不列颠及北爱尔兰联合王国,12,20,8,0,2020-06-19 15:11:12.252,2020-04-06 00:00:00.000
英国（含北爱尔兰）,12,20,8,0,2020-04-06 13:08:48.516,2020-04-06 00:00:00.000
青海省,0,18,18,0,2020-04-06 19:19:02.938,2020-04-06 00:00:00.000
西藏自治区,0,1,1,0,2020-04-06 19:19:02.938,2020-04-06 00:00:00.000
陕西省,7,256,246,3,2020-04-07 09:14:34.561,2020-04-07 00:00:00.000
吉林省,5,98,92,1,2020-04-07 08:28:20.350,2020-04-07 00:00:00.000
冈比亚,3,4,0,1,2020-04-07 19:18:30.377,2020-04-07 00:00:00.000
澳门,34,44,10,0,2020-04-07 10:24:59.849,2020-04-07 00:00:00.000
山西省,5,138,133,0,2020-04-07 08:58:54.522,2020-04-07 00:00:00.000
江苏省,18,651,633,0,2020-04-07 09:33:26.743,2020-04-07 00:00:00.000
安提瓜和巴布达,7,7,0,0,2020-04-07 19:18:30.377,2020-04-07 00:00:00.000
东帝汶,1,1,0,0,2020-04-07 19:18:30.377,2020-04-07 00:00:00.000
多米尼克,11,11,0,0,2020-04-07 19:18:30.377,2020-04-07 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-09 19:18:30.377,2020-04-07 00:00:00.000
巴布亚新几内亚,1,1,0,0,2020-04-09 19:18:30.377,2020-04-07 00:00:00.000
安徽省,0,990,984,6,2020-04-07 13:19:01.846,2020-04-07 00:00:00.000
重庆市,3,579,570,6,2020-04-07 08:14:12.251,2020-04-07 00:00:00.000
贵州省,0,146,144,2,2020-04-07 09:37:43.374,2020-04-07 00:00:00.000
湖南省,1,1019,1014,4,2020-04-07 09:30:57.113,2020-04-07 00:00:00.000
甘肃省,5,139,132,2,2020-04-07 10:36:35.281,2020-04-07 00:00:00.000
河南省,2,1276,1252,22,2020-04-07 08:42:07.033,2020-04-07 00:00:00.000
江西省,1,937,935,1,2020-04-07 11:15:15.275,2020-04-07 00:00:00.000
广西壮族自治区,0,254,252,2,2020-04-07 08:16:02.474,2020-04-07 00:00:00.000
科索沃,30,31,0,1,2020-04-07 17:09:41.468,2020-04-07 00:00:00.000
海南省,0,168,162,6,2020-04-07 12:19:14.280,2020-04-07 00:00:00.000
留尼汪,6,6,0,0,2020-04-07 13:58:30.913,2020-04-07 00:00:00.000
宁夏回族自治区,0,75,75,0,2020-04-07 16:47:05.867,2020-04-07 00:00:00.000
至尊公主邮轮,21,21,0,0,2020-04-07 12:10:01.577,2020-04-07 00:00:00.000
新疆维吾尔自治区,0,76,73,3,2020-04-07 13:31:02.507,2020-04-07 00:00:00.000
